@RELATION admission_stats

@ATTRIBUTE Subjnum REAL
@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0, 1, 2, 3, 4}

@DATA
1878.0,Female,300.0,75897.9645733,460.0,720.0,510.0,1690.0,3.29,8.0,19.0,33.0,5.31239935588,Another,3.09,40.0,57.0,3
1879.0,Male,300.0,29900.0,0.0,0.0,0.0,1452.57648953,3.83,23.0,23.0,22.0,4.0,English,3.58,42.0,50.0,3
1887.0,Male,0.0,100000.0,670.0,620.0,600.0,1890.0,3.54,36.0,31.0,29.0,10.0,English,3.27,49.0,49.0,3
1891.0,Female,0.0,75897.9645733,570.0,590.0,560.0,1720.0,3.87,8.0,25.0,27.0,9.0,English,3.62,52.0,68.0,3
1896.0,Male,300.0,60000.0,540.0,560.0,560.0,1660.0,3.95,20.0,28.0,24.0,5.0,English,3.59,49.0,61.0,3
1898.0,Male,0.0,200000.0,670.0,590.0,580.0,1840.0,3.95,36.0,31.0,27.0,8.0,English,3.62,44.0,96.0,3
1899.0,Female,0.0,46000.0,490.0,550.0,590.0,1630.0,3.9,36.0,20.0,24.0,8.0,English,3.63,45.0,53.0,3
1900.0,Female,300.0,23000.0,440.0,480.0,420.0,1340.0,3.81,19.0,20.0,20.0,7.0,English,3.63,45.0,45.0,3
1909.0,Female,300.0,52800.0,450.0,460.0,490.0,1400.0,3.86,19.0,17.0,19.0,2.0,EnglishandAnother,3.56,40.0,57.5,3
1914.0,Female,300.0,50500.0,430.0,410.0,430.0,1270.0,3.68,36.0,16.0,16.0,5.31239935588,English,3.31,40.0,35.0,3
1915.0,Male,0.0,30652.0,620.0,730.0,560.0,1910.0,3.66,36.0,29.0,33.0,5.31239935588,EnglishandAnother,3.38,47.0,70.0,3
1920.0,Female,300.0,16000.0,490.0,440.0,450.0,1380.0,3.25,20.0,16.0,19.0,2.0,Another,2.91,48.0,56.0,3
1926.0,Female,0.0,124000.0,570.0,530.0,570.0,1670.0,3.58,36.0,25.0,24.0,5.31239935588,English,3.33,35.0,63.0,3
1927.0,Male,0.0,72000.0,479.935587762,530.289855072,505.136876006,1452.57648953,2.65,29.2061191626,23.3413848631,23.2528180354,5.31239935588,EnglishandAnother,2.5,45.0,45.0,3
1928.0,Male,300.0,15929.0,470.0,410.0,420.0,1300.0,3.81,18.0,16.0,17.0,3.0,Another,3.45,45.0,38.0,3
1930.0,Female,300.0,13500.0,640.0,410.0,630.0,1680.0,3.56,30.0,19.0,26.0,5.0,Another,3.44,42.0,53.5,3
1936.0,Male,0.0,185000.0,680.0,680.0,650.0,2010.0,3.55,36.0,32.0,32.0,4.0,English,3.25,45.0,77.0,3
1945.0,Female,0.0,98000.0,630.0,510.0,630.0,1770.0,3.8,36.0,29.0,22.0,8.0,English,3.5,45.0,69.0,3
1946.0,Female,0.0,130000.0,540.0,550.0,570.0,1660.0,3.75,36.0,24.0,24.0,9.0,EnglishandAnother,3.65,45.0,45.0,3
1952.0,Male,300.0,27000.0,570.0,550.0,520.0,1640.0,3.7,36.0,25.0,24.0,5.31239935588,EnglishandAnother,3.43,45.0,45.0,3
1955.0,Female,300.0,75897.9645733,470.0,540.0,520.0,1530.0,3.37,8.0,20.0,24.0,8.0,Another,3.29,25.0,45.0,3
1957.0,Female,300.0,25000.0,390.0,500.0,480.0,1370.0,3.77,36.0,14.0,22.0,3.0,Another,3.68,40.0,53.0,3
1962.0,Male,300.0,46000.0,470.0,540.0,450.0,1460.0,3.9,36.0,20.0,24.0,2.0,Another,3.66,35.0,65.0,3
1971.0,Female,300.0,22000.0,430.0,410.0,450.0,1290.0,3.25,36.0,16.0,16.0,4.0,English,3.0,37.0,47.5,3
1972.0,Female,0.0,41500.0,550.0,580.0,510.0,1640.0,3.58,26.0,17.0,24.0,5.31239935588,English,3.25,45.0,95.0,3
1983.0,Female,300.0,36000.0,400.0,450.0,390.0,1240.0,3.47,36.0,14.0,19.0,3.0,English,3.28,32.0,37.0,3
1986.0,Female,300.0,34000.0,0.0,530.0,0.0,1452.57648953,3.17,21.0,21.0,22.0,7.0,English,3.17,35.0,39.5,3
1987.0,Female,0.0,75897.9645733,520.0,440.0,500.0,1460.0,3.1,29.0,16.0,18.0,5.31239935588,English,3.0,35.0,39.0,3
1989.0,Female,300.0,25000.0,510.0,620.0,570.0,1700.0,3.54,36.0,22.0,29.0,10.0,Another,3.45,45.0,45.0,3
1998.0,Male,300.0,40000.0,510.0,460.0,510.0,1480.0,3.52,19.0,19.0,19.0,7.0,EnglishandAnother,3.3,40.0,87.5,3
2009.0,Female,300.0,20.0,0.0,0.0,0.0,1452.57648953,3.05,10.0,17.0,14.0,1.0,Another,3.0,37.0,56.5,3
2017.0,Male,300.0,0.0,590.0,620.0,470.0,1680.0,4.05,31.0,30.0,24.0,3.0,Another,3.72,47.0,61.0,3
2025.0,Female,300.0,20000.0,370.0,400.0,410.0,1180.0,3.77,36.0,13.0,14.0,3.0,Another,3.68,40.0,53.0,3
2027.0,Male,0.0,327000.0,660.0,490.0,520.0,1670.0,3.35,36.0,31.0,20.0,5.31239935588,EnglishandAnother,3.14,35.0,45.0,3
2029.0,Female,0.0,30000.0,590.0,420.0,540.0,1550.0,3.95,36.0,27.0,16.0,7.0,English,3.59,43.0,83.0,3
2030.0,Male,300.0,53040.0,490.0,590.0,540.0,1620.0,3.81,23.0,23.0,25.0,10.0,EnglishandAnother,3.45,46.0,58.0,3
2040.0,Male,300.0,29000.0,480.0,660.0,510.0,1650.0,3.59,36.0,20.0,31.0,10.0,Another,3.22,40.0,64.0,3
2042.0,Male,300.0,40000.0,490.0,540.0,480.0,1510.0,3.53763285024,36.0,20.0,24.0,3.0,EnglishandAnother,3.31882447665,47.0,55.0,3
2051.0,Male,300.0,48600.0,640.0,650.0,630.0,1920.0,3.66,36.0,29.0,31.0,10.0,Another,3.33,49.0,97.0,3
2052.0,Female,300.0,49000.0,560.0,550.0,560.0,1670.0,3.72,26.0,24.0,24.0,3.0,EnglishandAnother,3.63,40.0,65.0,3
2054.0,Male,300.0,48000.0,510.0,500.0,420.0,1430.0,3.27,36.0,22.0,22.0,4.0,EnglishandAnother,3.0,37.0,42.0,3
2060.0,Male,0.0,59000.0,720.0,740.0,770.0,2230.0,3.37,35.0,33.0,31.0,9.0,English,3.04,43.0,87.0,3
2073.0,Male,300.0,14000.0,720.0,560.0,630.0,1910.0,3.57,36.0,33.0,25.0,9.0,EnglishandAnother,3.5,50.0,45.0,3
2085.0,Female,0.0,180000.0,560.0,560.0,580.0,1700.0,3.5,36.0,25.0,25.0,10.0,English,3.4,38.0,43.0,3
2091.0,Female,0.0,43000.0,520.0,640.0,590.0,1750.0,3.43,36.0,22.0,29.0,5.31239935588,EnglishandAnother,3.26,47.0,47.0,3
2110.0,Female,300.0,30000.0,510.0,520.0,520.0,1550.0,3.85,36.0,22.0,22.0,3.0,Another,3.47,49.0,64.0,3
2112.0,Male,300.0,13500.0,680.0,590.0,530.0,1800.0,2.86,36.0,32.0,27.0,7.0,Another,2.86,45.0,45.0,3
2119.0,Male,0.0,350000.0,610.0,700.0,730.0,2040.0,3.59,36.0,27.0,32.0,10.0,English,3.22,49.0,85.0,3
2127.0,Male,0.0,95000.0,430.0,600.0,450.0,1480.0,3.3,36.0,16.0,27.0,9.0,EnglishandAnother,3.08,40.0,40.0,3
2129.0,Female,300.0,24000.0,470.0,420.0,460.0,1350.0,3.54,36.0,20.0,16.0,7.0,EnglishandAnother,3.18,45.0,51.0,3
2130.0,Male,300.0,13000.0,350.0,410.0,390.0,1150.0,3.39,19.0,20.0,16.0,1.0,Another,3.13,45.0,40.0,3
2131.0,Female,0.0,425329.0,500.0,640.0,600.0,1740.0,3.58,36.0,22.0,29.0,10.0,EnglishandAnother,3.5,45.0,53.0,3
2135.0,Female,0.0,135000.0,580.0,620.0,660.0,1860.0,3.73,21.0,26.0,26.0,5.31239935588,English,3.42,45.0,53.0,3
2136.0,Female,0.0,107000.0,640.0,540.0,660.0,1840.0,4.15,36.0,29.0,24.0,9.0,English,3.95,39.0,60.0,3
2143.0,Male,300.0,25000.0,479.935587762,530.289855072,505.136876006,1452.57648953,3.22,29.2061191626,23.3413848631,23.2528180354,3.0,Another,3.22,40.0,45.0,3
2144.0,Male,300.0,24508.0,570.0,700.0,600.0,1870.0,3.64,36.0,25.0,32.0,8.0,Another,3.32,45.0,88.0,3
2145.0,Male,300.0,42992.0,580.0,610.0,610.0,1800.0,3.71,36.0,25.0,27.0,7.0,EnglishandAnother,3.52,47.0,55.0,3
2147.0,Female,300.0,55000.0,480.0,440.0,480.0,1400.0,4.0,36.0,20.0,19.0,4.0,Another,3.66,44.0,66.0,3
2153.0,Female,300.0,21700.0,510.0,490.0,590.0,1590.0,3.54,27.0,18.0,24.0,1.0,Another,3.27,35.0,38.0,3
2155.0,Female,300.0,33294.0,380.0,420.0,400.0,1200.0,3.72,36.0,14.0,16.0,2.0,English,3.45,40.0,45.0,3
2156.0,Female,300.0,20000.0,390.0,380.0,420.0,1190.0,3.25,36.0,14.0,14.0,1.0,EnglishandAnother,3.25,35.0,43.0,3
2157.0,Male,0.0,190000.0,0.0,710.0,0.0,1452.57648953,3.62,30.0,28.0,30.0,5.31239935588,EnglishandAnother,3.41,49.0,53.0,3
2161.0,Male,0.0,75897.9645733,710.0,580.0,520.0,1810.0,3.61,28.0,27.0,26.0,5.31239935588,English,3.3,45.0,30.0,3
2162.0,Male,300.0,38000.0,800.0,740.0,690.0,2230.0,4.0,36.0,36.0,35.0,6.0,English,3.63,44.0,93.0,3
2163.0,Female,0.0,75897.9645733,490.0,550.0,580.0,1620.0,3.65,8.0,20.0,24.0,5.31239935588,English,3.53,42.0,44.0,3
2165.0,Female,300.0,18000.0,430.0,480.0,470.0,1380.0,3.8,36.0,16.0,20.0,5.0,Another,3.47,40.0,58.0,3
2167.0,Female,300.0,24345.0,420.0,390.0,390.0,1200.0,3.14,36.0,16.0,14.0,5.31239935588,Another,3.1,33.0,44.0,3
2172.0,Male,0.0,60000.0,630.0,650.0,560.0,1840.0,3.86,36.0,29.0,31.0,10.0,English,3.73,40.0,49.5,3
2180.0,Female,0.0,47881.0,470.0,280.0,480.0,1230.0,4.04,36.0,20.0,8.0,7.0,EnglishandAnother,3.79,45.0,45.0,3
2181.0,Female,0.0,300000.0,0.0,590.0,560.0,1452.57648953,3.61,24.0,24.0,30.0,9.0,EnglishandAnother,3.42,43.0,43.0,3
2185.0,Male,300.0,36000.0,500.0,600.0,450.0,1550.0,3.8,36.0,22.0,27.0,3.0,EnglishandAnother,3.7,43.0,48.0,3
2187.0,Male,0.0,100000.0,570.0,580.0,650.0,1800.0,3.47,36.0,25.0,25.0,5.31239935588,English,3.39,45.0,53.0,3
2191.0,Female,300.0,75897.9645733,460.0,500.0,490.0,1450.0,3.25,8.0,19.0,22.0,5.31239935588,English,3.08,40.0,40.0,3
2194.0,Male,0.0,75897.9645733,0.0,680.0,680.0,1452.57648953,3.09,28.0,31.0,22.0,5.31239935588,English,2.9,43.0,84.0,3
2199.0,Male,300.0,600.0,520.0,510.0,560.0,1590.0,3.62,27.0,22.0,22.0,6.0,English,3.45,45.0,45.0,3
2203.0,Male,300.0,31000.0,570.0,690.0,610.0,1870.0,4.4,36.0,25.0,32.0,7.0,Another,4.0,39.0,66.5,3
2208.0,Male,300.0,32000.0,520.0,620.0,570.0,1710.0,3.42,21.0,25.0,20.0,5.31239935588,English,3.21,45.0,53.0,3
2209.0,Female,300.0,35000.0,460.0,570.0,450.0,1480.0,3.54,36.0,19.0,25.0,3.0,Another,3.18,45.0,53.0,3
2210.0,Female,300.0,58000.0,520.0,530.0,400.0,1450.0,4.0,36.0,22.0,24.0,6.0,Another,3.72,39.0,48.0,3
2215.0,Male,0.0,49000.0,520.0,550.0,470.0,1540.0,3.45,24.0,26.0,22.0,10.0,Another,3.25,44.0,62.0,3
2217.0,Male,300.0,22000.0,479.935587762,530.289855072,505.136876006,1452.57648953,3.3,29.2061191626,23.3413848631,23.2528180354,3.0,Another,2.95,42.0,51.0,3
2220.0,Female,300.0,11000.0,479.935587762,530.289855072,505.136876006,1452.57648953,4.09,29.2061191626,23.3413848631,23.2528180354,2.0,EnglishandAnother,3.72,35.0,45.0,3
2224.0,Female,300.0,45128.0,490.0,570.0,530.0,1590.0,3.34,36.0,20.0,25.0,5.0,English,3.03,35.0,48.0,3
2225.0,Female,300.0,100000.0,560.0,560.0,600.0,1720.0,3.91,36.0,25.0,25.0,7.0,EnglishandAnother,3.58,45.0,53.0,3
2226.0,Unknown,0.0,130000.0,0.0,740.0,680.0,1452.57648953,3.61,31.0,31.0,28.0,10.0,EnglishandAnother,3.38,49.0,89.0,3
2228.0,Female,0.0,75897.9645733,560.0,550.0,560.0,1670.0,3.42,8.0,25.0,24.0,7.0,EnglishandAnother,3.04,33.0,57.0,3
2229.0,Male,0.0,126000.0,0.0,770.0,650.0,1452.57648953,3.75,33.0,29.0,27.0,10.0,English,3.58,40.0,48.0,3
2234.0,Male,0.0,68500.0,450.0,580.0,480.0,1510.0,3.61,36.0,19.0,25.0,2.0,EnglishandAnother,3.23,35.0,48.0,3
2237.0,Female,300.0,46000.0,480.0,500.0,420.0,1400.0,3.04,36.0,20.0,22.0,6.0,Another,2.91,22.0,54.5,3
2239.0,Female,300.0,75897.9645733,520.0,600.0,530.0,1650.0,3.5,20.0,25.0,22.0,9.0,Another,3.1,47.0,71.0,3
2247.0,Male,0.0,75897.9645733,479.935587762,530.289855072,505.136876006,1452.57648953,4.18,29.2061191626,23.3413848631,23.2528180354,4.0,English,3.9,48.0,48.0,3
2270.0,Female,300.0,75897.9645733,530.0,560.0,560.0,1650.0,3.2,8.0,24.0,25.0,6.0,Another,2.8,40.0,56.0,3
2276.0,Unknown,0.0,150000.0,570.0,540.0,540.0,1650.0,3.29,36.0,25.0,24.0,10.0,English,3.03,57.0,90.0,3
2277.0,Female,0.0,7514.0,500.0,500.0,650.0,1650.0,3.39,36.0,22.0,22.0,5.0,English,3.39,40.0,47.0,3
2282.0,Female,300.0,55000.0,540.0,600.0,580.0,1720.0,3.6,23.0,22.0,22.0,5.31239935588,EnglishandAnother,3.32,40.0,48.0,3
2283.0,Female,0.0,28800.0,390.0,490.0,420.0,1300.0,3.26,36.0,14.0,20.0,9.0,EnglishandAnother,3.2,45.0,126.75,3
2284.0,Male,300.0,20000.0,630.0,610.0,520.0,1760.0,3.72,36.0,29.0,27.0,6.0,EnglishandAnother,3.54,49.0,69.0,3
2285.0,Male,0.0,150000.0,640.0,790.0,680.0,2110.0,4.12,36.0,29.0,36.0,10.0,English,3.79,40.0,79.0,3
2289.0,Female,300.0,2400.0,440.0,430.0,410.0,1280.0,3.37,36.0,19.0,16.0,6.0,English,3.29,35.0,40.0,3
2296.0,Female,300.0,12000.0,410.0,510.0,450.0,1370.0,3.34,20.0,20.0,19.0,3.0,EnglishandAnother,3.17,40.0,45.0,3
2311.0,Male,0.0,180000.0,550.0,510.0,550.0,1610.0,3.8,36.0,24.0,22.0,9.0,English,3.5,41.0,53.0,3
2313.0,Male,0.0,75897.9645733,580.0,620.0,630.0,1830.0,3.4,8.0,25.0,29.0,7.0,English,3.31,45.0,37.5,3
2322.0,Female,0.0,85031.0,490.0,610.0,470.0,1570.0,4.08,36.0,20.0,27.0,7.0,EnglishandAnother,3.79,40.0,69.5,3
2326.0,Female,300.0,44000.0,540.0,470.0,570.0,1580.0,3.54,36.0,24.0,20.0,3.0,English,3.36,47.0,42.0,3
2328.0,Male,0.0,100000.0,380.0,790.0,460.0,1630.0,3.42,36.0,14.0,36.0,5.31239935588,Another,3.42,37.0,37.0,3
2330.0,Female,300.0,55000.0,450.0,520.0,470.0,1440.0,3.61,12.0,23.0,21.0,4.0,Another,3.61,42.0,58.0,3
2334.0,Male,0.0,245000.0,610.0,700.0,620.0,1930.0,3.58,36.0,27.0,32.0,8.0,English,3.33,47.0,47.0,3
2344.0,Male,300.0,59000.0,550.0,600.0,560.0,1710.0,3.9,19.0,27.0,19.0,5.0,EnglishandAnother,3.81,33.0,52.0,3
2347.0,Female,300.0,64000.0,390.0,430.0,460.0,1280.0,3.33,36.0,14.0,16.0,4.0,English,3.33,40.0,45.0,3
2355.0,Male,300.0,40000.0,360.0,380.0,390.0,1130.0,3.21,36.0,13.0,14.0,2.0,EnglishandAnother,3.13,38.0,46.0,3
2356.0,Female,300.0,42000.0,440.0,400.0,510.0,1350.0,4.26,36.0,19.0,14.0,5.31239935588,EnglishandAnother,3.95,45.0,54.0,3
2358.0,Male,300.0,37000.0,460.0,480.0,500.0,1440.0,3.52,21.0,22.0,17.0,1.0,EnglishandAnother,3.21,45.0,52.5,3
2365.0,Female,300.0,12743.0,550.0,620.0,560.0,1730.0,3.67,28.0,27.0,23.0,9.0,English,3.39,43.0,55.0,3
2366.0,Male,0.0,215000.0,640.0,670.0,630.0,1940.0,3.17,36.0,29.0,31.0,10.0,EnglishandAnother,3.04,44.0,83.0,3
2371.0,Female,0.0,32000.0,660.0,630.0,650.0,1940.0,3.81,36.0,31.0,29.0,8.0,English,3.63,35.0,64.0,3
2372.0,Male,0.0,300000.0,0.0,590.0,0.0,1452.57648953,3.78,24.0,30.0,29.0,9.0,EnglishandAnother,3.43,43.0,91.0,3
2382.0,Male,300.0,22500.0,520.0,450.0,500.0,1470.0,3.5,36.0,22.0,19.0,4.0,EnglishandAnother,3.2,40.0,40.0,3
2389.0,Male,0.0,62608.0,0.0,0.0,0.0,1452.57648953,3.88,35.0,34.0,28.0,10.0,Another,3.74,40.0,60.0,3
2405.0,Male,300.0,72175.0,590.0,510.0,530.0,1630.0,3.75,36.0,27.0,22.0,8.0,English,3.55,42.0,47.0,3
2408.0,Female,0.0,200000.0,540.0,530.0,530.0,1600.0,3.65,20.0,24.0,21.0,5.31239935588,EnglishandAnother,3.5,47.0,47.0,3
2422.0,Female,0.0,81000.0,680.0,640.0,780.0,2100.0,3.53,36.0,32.0,29.0,7.0,English,3.39,48.0,56.0,3
2424.0,Female,0.0,85000.0,510.0,510.0,490.0,1510.0,3.16,36.0,22.0,22.0,5.0,English,2.88,45.0,45.0,3
2426.0,Female,0.0,98000.0,590.0,550.0,570.0,1710.0,3.81,36.0,27.0,24.0,8.0,English,3.45,40.0,57.0,3
2438.0,Male,0.0,140000.0,690.0,750.0,770.0,2210.0,3.66,35.0,33.0,31.0,10.0,EnglishandAnother,3.33,42.0,96.0,3
2443.0,Male,300.0,17680.0,570.0,600.0,600.0,1770.0,3.63,36.0,25.0,27.0,4.0,Another,3.21,40.0,53.0,3
2444.0,Female,300.0,30000.0,490.0,460.0,450.0,1400.0,3.86,36.0,20.0,19.0,3.0,Another,3.5,40.0,48.0,3
2449.0,Female,300.0,120000.0,620.0,600.0,480.0,1700.0,3.66,29.0,26.0,23.0,6.0,EnglishandAnother,3.28,40.0,57.0,3
2453.0,Male,0.0,19619.0,580.0,720.0,530.0,1830.0,3.81,36.0,25.0,33.0,9.0,English,3.45,48.0,72.0,3
2462.0,Male,0.0,58885.0,640.0,660.0,640.0,1940.0,3.81,32.0,32.0,31.0,5.0,English,3.54,40.0,61.0,3
2465.0,Male,0.0,75897.9645733,690.0,750.0,640.0,2080.0,3.9,8.0,32.0,35.0,9.0,English,3.54,47.0,95.0,3
2467.0,Female,300.0,46000.0,580.0,520.0,700.0,1800.0,2.95,36.0,25.0,22.0,2.0,EnglishandAnother,2.6,45.0,78.0,3
2499.0,Male,300.0,30000.0,450.0,410.0,500.0,1360.0,3.75,22.0,17.0,20.0,2.0,Another,3.35,42.0,58.0,3
2501.0,Male,0.0,230000.0,0.0,0.0,620.0,1452.57648953,3.5,29.0,27.0,25.0,5.31239935588,English,3.5,45.0,53.0,3
2503.0,Female,300.0,32000.0,580.0,480.0,510.0,1570.0,3.87,21.0,19.0,21.0,8.0,EnglishandAnother,3.54,45.0,61.0,3
2505.0,Male,300.0,75897.9645733,479.935587762,530.289855072,505.136876006,1452.57648953,2.27,29.2061191626,23.3413848631,23.2528180354,6.0,EnglishandAnother,2.18,40.0,43.0,3
2507.0,Male,0.0,104000.0,530.0,650.0,750.0,1930.0,3.67,36.0,24.0,31.0,10.0,Another,3.41,64.0,102.0,3
2509.0,Female,0.0,65000.0,600.0,540.0,600.0,1740.0,3.44,29.0,21.0,24.0,9.0,English,3.12,43.0,52.75,3
2513.0,Female,300.0,20700.0,540.0,610.0,530.0,1680.0,3.86,29.0,27.0,22.0,2.0,Another,3.68,40.0,48.0,3
2515.0,Male,0.0,200000.0,580.0,530.0,510.0,1620.0,3.86,36.0,25.0,24.0,5.31239935588,Another,3.86,35.0,45.0,3
2517.0,Female,0.0,185000.0,690.0,590.0,590.0,1870.0,4.07,36.0,32.0,27.0,10.0,Another,3.77,47.0,110.5,3
2538.0,Male,300.0,62000.0,710.0,610.0,730.0,2050.0,3.83,36.0,33.0,27.0,6.0,Another,3.62,48.0,71.0,3
2541.0,Male,0.0,120000.0,680.0,590.0,640.0,1910.0,3.7,36.0,32.0,27.0,10.0,English,3.54,45.0,45.0,3
2543.0,Male,300.0,60000.0,610.0,770.0,590.0,1970.0,3.63,36.0,27.0,0.0,10.0,Another,3.27,49.0,83.0,3
2551.0,Male,0.0,250000.0,590.0,660.0,610.0,1860.0,3.84,31.0,30.0,28.0,10.0,English,3.76,42.0,46.0,3
2553.0,Male,0.0,150000.0,600.0,630.0,610.0,1840.0,3.42,36.0,27.0,29.0,8.0,EnglishandAnother,3.11,45.0,49.0,3
2554.0,Female,0.0,52000.0,0.0,0.0,0.0,1452.57648953,3.8,27.0,18.0,21.0,5.31239935588,English,3.71,40.0,40.0,3
2556.0,Male,0.0,180000.0,800.0,700.0,750.0,2250.0,3.0,36.0,36.0,32.0,10.0,EnglishandAnother,2.68,45.0,69.0,3
2560.0,Male,300.0,33000.0,590.0,660.0,640.0,1890.0,3.36,36.0,27.0,31.0,5.0,Another,3.27,40.0,61.0,3
2575.0,Female,300.0,75000.0,430.0,520.0,550.0,1500.0,3.9,21.0,22.0,20.0,5.0,Another,3.54,57.0,57.0,3
2576.0,Female,300.0,16860.0,490.0,450.0,500.0,1440.0,3.13,19.0,21.0,24.0,6.0,EnglishandAnother,2.95,45.0,49.0,3
2589.0,Female,300.0,160000.0,600.0,670.0,470.0,1740.0,3.95,36.0,27.0,31.0,9.0,English,3.55,44.0,70.0,3
2591.0,Male,0.0,34000.0,0.0,500.0,590.0,1452.57648953,3.84,19.0,25.0,23.0,5.31239935588,EnglishandAnother,3.56,49.0,73.5,3
2594.0,Female,300.0,55047.0,580.0,600.0,580.0,1760.0,3.45,26.0,27.0,27.0,4.0,Another,3.05,34.0,42.0,3
2595.0,Male,300.0,0.0,520.0,540.0,570.0,1630.0,3.3,8.0,22.0,24.0,7.0,English,3.1,47.0,58.0,3
2597.0,Female,0.0,155000.0,0.0,710.0,0.0,1452.57648953,3.66,30.0,26.0,26.0,8.0,EnglishandAnother,3.28,47.0,79.0,3
2599.0,Female,300.0,48000.0,0.0,500.0,0.0,1452.57648953,3.75,19.0,21.0,21.0,3.0,Another,3.35,40.0,45.0,3
2604.0,Male,300.0,39904.0,520.0,430.0,480.0,1430.0,4.04,19.0,17.0,17.0,4.0,Another,3.7,39.0,52.0,3
2605.0,Female,0.0,60000.0,630.0,510.0,530.0,1670.0,3.62,36.0,29.0,22.0,9.0,English,3.45,40.0,35.0,3
2607.0,Female,0.0,52000.0,600.0,430.0,670.0,1700.0,3.72,36.0,27.0,16.0,10.0,EnglishandAnother,3.54,45.0,45.0,3
2623.0,Male,300.0,80000.0,640.0,600.0,520.0,1760.0,3.57,36.0,29.0,27.0,5.0,English,3.34,45.0,60.0,3
2624.0,Male,0.0,100000.0,480.0,800.0,460.0,1740.0,3.13,36.0,20.0,36.0,5.31239935588,Another,3.04,38.0,37.0,3
2631.0,Male,0.0,500000.0,370.0,620.0,490.0,1480.0,3.53763285024,36.0,13.0,29.0,9.0,Another,3.31882447665,30.0,48.0,3
2636.0,Female,0.0,60000.0,490.0,760.0,710.0,1960.0,3.44,36.0,20.0,35.0,5.31239935588,Another,3.44,40.0,45.0,3
2638.0,Male,0.0,14000.0,490.0,610.0,470.0,1570.0,3.29,36.0,20.0,27.0,6.0,Another,3.12,45.0,61.0,3
2639.0,Female,300.0,39000.0,440.0,420.0,420.0,1280.0,3.9,36.0,19.0,16.0,1.0,Another,3.81,42.0,47.0,3
2642.0,Male,0.0,60000.0,540.0,680.0,610.0,1830.0,3.53763285024,36.0,24.0,32.0,5.31239935588,EnglishandAnother,3.31882447665,45.0,45.0,3
2646.0,Male,0.0,65000.0,610.0,720.0,610.0,1940.0,3.12,36.0,27.0,33.0,5.31239935588,EnglishandAnother,2.78,40.0,40.0,3
2656.0,Female,0.0,27490.0,320.0,340.0,400.0,1060.0,3.31,13.0,15.0,14.0,5.31239935588,EnglishandAnother,3.22,35.0,40.0,3
2660.0,Female,300.0,48000.0,590.0,530.0,650.0,1770.0,3.76,36.0,27.0,24.0,5.31239935588,English,3.7,37.0,37.0,3
2664.0,Female,0.0,165000.0,0.0,620.0,0.0,1452.57648953,3.42,25.0,28.0,22.0,10.0,EnglishandAnother,3.11,49.0,54.0,3
2666.0,Female,0.0,332451.0,610.0,580.0,560.0,1750.0,3.81,30.0,24.0,28.0,8.0,EnglishandAnother,3.81,43.0,55.0,3
2670.0,Female,300.0,9000.0,440.0,490.0,500.0,1430.0,3.9,36.0,19.0,20.0,5.0,Another,3.54,45.0,51.0,3
2672.0,Female,300.0,45000.0,490.0,450.0,480.0,1420.0,3.41,36.0,20.0,19.0,4.0,EnglishandAnother,3.37,40.0,45.0,3
2678.0,Female,0.0,155000.0,630.0,510.0,680.0,1820.0,3.57,36.0,29.0,22.0,10.0,English,3.28,45.0,93.0,3
2683.0,Male,0.0,0.0,490.0,510.0,570.0,1570.0,3.3,8.0,20.0,22.0,5.31239935588,EnglishandAnother,3.3,45.0,40.0,3
2700.0,Male,300.0,54000.0,590.0,540.0,470.0,1600.0,3.96,21.0,25.0,21.0,4.0,English,3.73,49.0,49.0,3
2707.0,Female,300.0,13000.0,460.0,480.0,390.0,1330.0,2.95,21.0,18.0,17.0,4.0,Another,2.9,44.0,44.0,3
2720.0,Female,300.0,38000.0,470.0,400.0,470.0,1340.0,3.42,22.0,17.0,22.0,3.0,EnglishandAnother,3.21,43.0,43.0,3
2724.0,Male,300.0,31336.0,390.0,530.0,350.0,1270.0,3.54,36.0,14.0,24.0,2.0,English,3.54,37.0,37.0,3
2726.0,Male,0.0,90000.0,610.0,620.0,690.0,1920.0,3.59,36.0,27.0,29.0,5.0,EnglishandAnother,3.31,49.0,73.0,3
2731.0,Male,0.0,190000.0,720.0,510.0,580.0,1810.0,3.94,36.0,33.0,22.0,6.0,English,3.73,43.0,67.0,3
2732.0,Female,300.0,75897.9645733,479.935587762,530.289855072,505.136876006,1452.57648953,4.21,29.2061191626,23.3413848631,23.2528180354,7.0,English,3.94,43.0,52.0,3
2739.0,Male,300.0,46000.0,610.0,540.0,630.0,1780.0,3.5,36.0,27.0,24.0,3.0,Another,3.26,43.0,67.0,3
