@RELATION admission_stats

@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0}

@DATA
Female,300.0,27336.0,470.0,520.0,520.0,1510.0,3.54,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.18,48.0,56.0,3.0
Male,0.0,155000.0,620.0,650.0,630.0,1900.0,3.66,9.16604708798,9.22676579926,8.43494423792,4.0,English,3.5,46.0,58.0,3.0
Female,0.0,283525.0,550.0,580.0,630.0,1760.0,4.1,26.0,25.0,23.0,9.0,EnglishandAnother,3.83,45.0,73.0,3.0
Male,0.0,52000.0,610.0,710.0,630.0,1950.0,3.95,25.0,30.0,24.0,6.0,English,3.55,47.0,79.0,3.0
Female,300.0,13070.0,550.0,460.0,600.0,1610.0,4.36,9.16604708798,9.22676579926,8.43494423792,3.0,EnglishandAnother,4.0,42.0,66.0,3.0
Male,300.0,32000.0,420.0,460.0,410.0,1290.0,3.57,20.0,17.0,18.0,2.0,EnglishandAnother,3.47,37.0,50.0,3.0
Female,0.0,35000.0,560.0,410.0,610.0,1580.0,3.35,9.16604708798,9.22676579926,8.43494423792,6.0,English,2.95,45.0,60.0,3.0
Female,0.0,95000.0,640.0,620.0,640.0,1900.0,4.0,28.0,26.0,30.0,9.0,English,3.65,35.0,52.0,3.0
Female,300.0,83413.2267658,390.0,430.0,370.0,1190.0,3.95,9.16604708798,9.22676579926,8.43494423792,3.0,Another,3.77,40.0,56.0,3.0
Female,0.0,7620.0,660.0,720.0,660.0,2040.0,1.76,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,1.76,35.0,46.0,3.0
Female,300.0,7000.0,390.0,360.0,340.0,1090.0,3.65,17.0,16.0,15.0,5.45105328377,Another,3.25,32.0,40.0,3.0
Female,300.0,20435.0,440.0,460.0,490.0,1390.0,3.73,9.16604708798,9.22676579926,8.43494423792,4.0,English,3.42,40.0,55.0,3.0
Female,0.0,83413.2267658,740.0,580.0,670.0,1990.0,4.0,9.16604708798,9.22676579926,8.43494423792,7.0,English,4.0,35.0,43.0,3.0
Female,300.0,15000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.37,19.0,14.0,18.0,7.0,EnglishandAnother,3.2,35.0,49.0,3.0
Female,300.0,29000.0,470.0,360.0,450.0,1280.0,4.0,20.0,16.0,15.0,1.0,EnglishandAnother,3.63,40.0,45.0,3.0
Female,0.0,50000.0,640.0,590.0,520.0,1750.0,3.81,31.0,27.0,23.0,9.0,English,3.63,47.0,85.5,3.0
Female,0.0,270000.0,630.0,540.0,540.0,1710.0,3.78,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.57,45.0,69.0,3.0
Female,300.0,19134.0,490.0,440.0,520.0,1450.0,3.81,22.0,18.0,19.0,4.0,EnglishandAnother,3.54,40.0,53.0,3.0
Male,0.0,170000.0,650.0,680.0,620.0,1950.0,3.31,9.16604708798,9.22676579926,8.43494423792,8.0,EnglishandAnother,2.95,52.0,63.5,3.0
Male,0.0,40000.0,640.0,550.0,580.0,1770.0,3.7,23.0,24.0,23.0,5.45105328377,EnglishandAnother,3.37,38.0,63.0,3.0
Male,300.0,14556.0,460.0,530.0,390.0,1380.0,3.94,9.16604708798,9.22676579926,8.43494423792,8.0,EnglishandAnother,3.61,45.0,55.0,3.0
Male,0.0,132500.0,520.0,590.0,580.0,1690.0,3.86,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.59,45.0,49.0,3.0
Male,300.0,23000.0,430.0,410.0,450.0,1290.0,3.04,9.16604708798,9.22676579926,8.43494423792,2.0,Another,2.86,43.0,35.0,3.0
Female,0.0,28000.0,690.0,460.0,550.0,1700.0,3.4,24.0,17.0,25.0,9.0,English,3.0,45.0,81.0,3.0
Male,0.0,83413.2267658,720.0,640.0,620.0,1980.0,3.4,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.4,40.0,45.0,3.0
Female,300.0,18428.0,440.0,430.0,520.0,1390.0,3.3,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.3,43.0,43.0,3.0
Male,0.0,180000.0,590.0,580.0,570.0,1740.0,3.7,24.0,25.0,24.0,8.0,English,3.3,48.0,72.0,3.0
Male,0.0,70000.0,480.0,740.0,640.0,1860.0,3.58162329616,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.35530359356,30.0,48.0,3.0
Male,0.0,115000.0,690.0,690.0,540.0,1920.0,3.9,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.54,52.0,88.0,3.0
Male,0.0,200000.0,620.0,720.0,610.0,1950.0,3.72,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.45,35.0,45.0,3.0
Male,0.0,60000.0,570.0,700.0,560.0,1830.0,3.9,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.54,35.0,40.0,3.0
Male,0.0,250000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.62,22.0,33.0,27.0,10.0,English,3.44,51.0,70.0,3.0
Male,0.0,83413.2267658,493.283767038,506.468401487,490.892193309,1490.64436183,3.68,33.0,29.0,30.0,10.0,English,3.59,40.0,56.0,3.0
Male,300.0,83413.2267658,480.0,430.0,510.0,1420.0,3.77,9.16604708798,9.22676579926,8.43494423792,8.0,Another,3.5,47.0,55.0,3.0
Female,300.0,65326.0,520.0,510.0,490.0,1520.0,3.52,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.44,45.0,53.0,3.0
Female,300.0,18000.0,490.0,520.0,390.0,1400.0,3.83,26.0,22.0,19.0,3.0,EnglishandAnother,3.5,44.0,49.0,3.0
Female,0.0,127761.0,600.0,610.0,590.0,1800.0,3.5,30.0,28.0,23.0,10.0,English,3.4,45.0,45.0,3.0
Male,0.0,220000.0,470.0,490.0,500.0,1460.0,3.73,22.0,20.0,19.0,5.45105328377,English,3.65,42.0,47.0,3.0
Female,300.0,9912.0,350.0,610.0,420.0,1380.0,3.4,17.0,27.0,19.0,5.45105328377,EnglishandAnother,3.22,32.0,47.0,3.0
Male,0.0,110000.0,570.0,660.0,660.0,1890.0,3.5,22.0,29.0,22.0,3.0,English,3.16,48.0,72.0,3.0
Male,0.0,450000.0,620.0,610.0,560.0,1790.0,3.54,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.18,48.0,72.0,3.0
Male,0.0,230000.0,630.0,680.0,630.0,1940.0,3.42,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.28,49.0,65.0,3.0
Male,300.0,65000.0,490.0,580.0,510.0,1580.0,3.6,17.0,27.0,23.0,5.0,EnglishandAnother,3.3,69.0,89.0,3.0
Male,0.0,83413.2267658,740.0,620.0,600.0,1960.0,3.65,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.5,47.0,61.0,3.0
Male,0.0,175000.0,640.0,590.0,610.0,1840.0,4.18,19.0,26.0,23.0,8.0,English,4.0,45.0,57.0,3.0
Female,300.0,25000.0,520.0,540.0,490.0,1550.0,3.6,20.0,23.0,21.0,3.0,EnglishandAnother,3.4,40.0,48.0,3.0
Male,0.0,170000.0,630.0,620.0,500.0,1750.0,3.75,27.0,25.0,23.0,10.0,English,3.41,42.0,87.0,3.0
Male,300.0,112000.0,520.0,720.0,510.0,1750.0,4.1,9.16604708798,9.22676579926,8.43494423792,8.0,EnglishandAnother,4.0,40.0,53.0,3.0
Female,300.0,39996.0,560.0,510.0,620.0,1690.0,3.95,9.16604708798,9.22676579926,8.43494423792,3.0,English,3.65,40.0,40.0,3.0
Female,300.0,22146.0,490.0,430.0,500.0,1420.0,3.34,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.13,42.0,67.0,3.0
Male,0.0,300000.0,630.0,650.0,600.0,1880.0,3.79,9.16604708798,9.22676579926,8.43494423792,6.0,EnglishandAnother,3.45,46.0,88.0,3.0
Female,300.0,20000.0,490.0,470.0,480.0,1440.0,3.77,25.0,22.0,22.0,3.0,EnglishandAnother,3.66,33.0,38.0,3.0
Male,0.0,200000.0,570.0,700.0,530.0,1800.0,3.36,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,3.27,45.0,49.0,3.0
Female,300.0,26808.0,460.0,470.0,500.0,1430.0,3.3,16.0,17.0,20.0,2.0,English,3.13,22.0,41.0,3.0
Female,300.0,36384.0,460.0,440.0,530.0,1430.0,3.72,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.68,40.0,60.5,3.0
Female,300.0,32300.0,560.0,570.0,590.0,1720.0,3.59,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.22,45.0,57.0,3.0
Male,300.0,17000.0,480.0,550.0,450.0,1480.0,3.38,18.0,24.0,21.0,3.0,Another,3.07,47.0,66.0,3.0
Male,300.0,53000.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.05,21.0,21.0,19.0,8.0,EnglishandAnother,3.95,32.0,45.0,3.0
Female,300.0,13000.0,540.0,580.0,590.0,1710.0,3.17,29.0,28.0,23.0,2.0,Another,2.82,42.0,58.0,3.0
Female,300.0,24000.0,470.0,480.0,460.0,1410.0,3.57,9.16604708798,9.22676579926,8.43494423792,4.0,EnglishandAnother,3.15,39.0,64.5,3.0
Male,0.0,15000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.36,15.0,22.0,18.0,1.0,English,3.27,40.0,45.0,3.0
Female,300.0,0.0,630.0,570.0,590.0,1790.0,3.54,30.0,26.0,31.0,9.0,EnglishandAnother,3.45,45.0,66.0,3.0
Female,0.0,120000.0,540.0,630.0,520.0,1690.0,3.73,23.0,25.0,26.0,9.0,EnglishandAnother,3.43,49.0,53.5,3.0
Male,0.0,130000.0,740.0,670.0,630.0,2040.0,3.59,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.22,47.0,91.0,3.0
Female,300.0,17280.0,450.0,460.0,500.0,1410.0,4.0,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.83,45.0,45.0,3.0
Female,0.0,250000.0,690.0,630.0,720.0,2040.0,3.18,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.06,35.0,69.0,3.0
Male,300.0,26000.0,410.0,440.0,410.0,1260.0,3.13,19.0,18.0,19.0,1.0,Another,3.04,38.0,51.0,3.0
Male,0.0,44000.0,590.0,730.0,550.0,1870.0,3.69,28.0,30.0,30.0,8.0,Another,3.38,45.0,49.0,3.0
Male,300.0,90000.0,590.0,690.0,640.0,1920.0,3.66,28.0,27.0,30.0,7.0,EnglishandAnother,3.33,48.0,72.0,3.0
Female,0.0,80000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.95,24.0,23.0,26.0,10.0,English,3.79,40.0,57.0,3.0
Male,0.0,83413.2267658,720.0,680.0,640.0,2040.0,4.12,31.0,35.0,35.0,10.0,English,3.95,48.0,64.0,3.0
Female,300.0,90000.0,560.0,550.0,510.0,1620.0,3.63,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.45,38.0,47.0,3.0
Female,300.0,40000.0,660.0,480.0,640.0,1780.0,3.29,9.16604708798,9.22676579926,8.43494423792,8.0,EnglishandAnother,2.95,40.0,80.0,3.0
Male,0.0,50000.0,450.0,640.0,650.0,1740.0,3.68,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.31,51.0,51.0,3.0
Female,0.0,51000.0,660.0,610.0,690.0,1960.0,4.25,26.0,27.0,29.0,5.0,English,3.91,43.0,71.0,3.0
Male,300.0,3600.0,430.0,450.0,460.0,1340.0,4.0,9.16604708798,9.22676579926,8.43494423792,5.0,EnglishandAnother,3.57,42.0,47.0,3.0
Male,300.0,115000.0,600.0,560.0,600.0,1760.0,4.05,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.61,45.0,65.0,3.0
Female,300.0,55000.0,450.0,490.0,440.0,1380.0,3.9,20.0,16.0,12.0,6.0,Another,3.7,45.0,77.0,3.0
Male,0.0,6000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.86,29.0,22.0,29.0,3.0,English,3.5,40.0,61.0,3.0
Female,0.0,236000.0,620.0,690.0,640.0,1950.0,4.04,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.77,45.0,65.0,3.0
Female,0.0,114000.0,540.0,480.0,480.0,1500.0,3.47,21.0,23.0,21.0,5.0,English,3.47,45.0,45.0,3.0
Male,0.0,82000.0,670.0,670.0,600.0,1940.0,3.8,9.16604708798,9.22676579926,8.43494423792,8.0,EnglishandAnother,3.55,45.0,65.0,3.0
Female,0.0,0.0,590.0,600.0,610.0,1800.0,3.58,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.33,45.0,45.0,3.0
Female,300.0,10472.0,493.283767038,506.468401487,490.892193309,1490.64436183,2.95,9.16604708798,9.22676579926,8.43494423792,7.0,Another,2.72,40.0,73.0,3.0
Male,300.0,74000.0,580.0,550.0,450.0,1580.0,3.55,9.16604708798,9.22676579926,8.43494423792,7.0,Another,3.15,47.0,70.0,3.0
Male,0.0,255000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.1,9.16604708798,9.22676579926,8.43494423792,10.0,English,2.95,42.0,63.0,3.0
Male,0.0,200000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.86,30.0,31.0,26.0,8.0,English,3.5,47.0,77.0,3.0
Male,300.0,39500.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.15,24.0,21.0,24.0,1.0,English,3.84,45.0,58.0,3.0
Male,0.0,83413.2267658,760.0,670.0,670.0,2100.0,3.22,9.16604708798,9.22676579926,8.43494423792,10.0,English,2.95,44.0,60.0,3.0
Male,0.0,83413.2267658,540.0,680.0,570.0,1790.0,3.74,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.44,50.0,74.0,3.0
Female,300.0,65000.0,440.0,550.0,500.0,1490.0,3.72,16.0,24.0,18.0,7.0,English,3.4,43.0,50.5,3.0
Female,0.0,165000.0,540.0,600.0,550.0,1690.0,3.77,26.0,27.0,23.0,8.0,English,3.4,42.0,50.0,3.0
Female,0.0,145000.0,620.0,630.0,560.0,1810.0,4.0,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.83,48.0,60.0,3.0
Female,0.0,70000.0,580.0,520.0,560.0,1660.0,3.75,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.53,47.0,69.0,3.0
Male,0.0,83413.2267658,520.0,650.0,510.0,1680.0,4.0,25.0,30.0,23.0,2.0,EnglishandAnother,3.72,49.0,85.0,3.0
Male,0.0,53137.0,540.0,680.0,510.0,1730.0,3.58162329616,21.0,26.0,26.0,10.0,Another,3.35530359356,47.0,51.0,3.0
Unknown,0.0,10000.0,760.0,590.0,670.0,2020.0,4.04,9.16604708798,9.22676579926,8.43494423792,5.0,Another,3.66,47.0,65.0,3.0
Female,0.0,30000.0,540.0,480.0,570.0,1590.0,3.5,9.16604708798,9.22676579926,8.43494423792,6.0,EnglishandAnother,3.4,45.0,61.0,3.0
Female,300.0,19000.0,660.0,510.0,600.0,1770.0,3.95,31.0,24.0,25.0,1.0,Another,3.55,45.0,85.0,3.0
Female,300.0,79000.0,370.0,390.0,450.0,1210.0,3.84,9.16604708798,9.22676579926,8.43494423792,4.0,EnglishandAnother,3.61,20.0,28.0,3.0
Male,0.0,132000.0,580.0,640.0,570.0,1790.0,3.95,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.59,47.0,79.0,3.0
Female,300.0,21060.0,410.0,540.0,480.0,1430.0,3.91,15.0,23.0,18.0,2.0,EnglishandAnother,3.79,40.0,45.0,3.0
Female,0.0,109000.0,470.0,480.0,510.0,1460.0,4.17,9.16604708798,9.22676579926,8.43494423792,8.0,English,4.0,45.0,79.5,3.0
Female,300.0,41000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.29,21.0,17.0,19.0,6.0,Another,3.2,48.0,48.0,3.0
Female,300.0,99000.0,520.0,540.0,510.0,1570.0,3.33,23.0,23.0,24.0,10.0,Another,3.22,42.0,46.0,3.0
Female,0.0,78000.0,660.0,650.0,610.0,1920.0,3.85,9.16604708798,9.22676579926,8.43494423792,6.0,English,3.57,46.0,82.0,3.0
Female,0.0,175000.0,590.0,620.0,660.0,1870.0,4.0,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.81,35.0,57.0,3.0
Female,0.0,83413.2267658,590.0,640.0,490.0,1720.0,3.9,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,3.63,45.0,65.0,3.0
Male,0.0,62062.0,600.0,550.0,600.0,1750.0,3.5,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.25,47.0,65.0,3.0
Female,300.0,33467.0,530.0,470.0,590.0,1590.0,3.95,30.0,24.0,21.0,2.0,Another,3.63,38.0,46.0,3.0
Female,0.0,85000.0,580.0,490.0,610.0,1680.0,3.45,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.27,45.0,53.0,3.0
Male,300.0,27000.0,470.0,540.0,530.0,1540.0,3.28,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,2.9,40.0,53.0,3.0
Male,300.0,79400.0,510.0,560.0,580.0,1650.0,3.63,26.0,28.0,26.0,10.0,EnglishandAnother,3.63,35.0,57.5,3.0
Male,0.0,27380.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.23,26.0,27.0,23.0,9.0,English,3.95,47.0,92.0,3.0
Female,0.0,184000.0,650.0,740.0,720.0,2110.0,3.16,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.16,44.0,56.0,3.0
Female,300.0,30358.0,450.0,400.0,450.0,1300.0,3.5,9.16604708798,9.22676579926,8.43494423792,3.0,English,3.3,33.0,35.0,3.0
Male,300.0,42000.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.08,18.0,26.0,21.0,2.0,EnglishandAnother,3.75,37.0,81.5,3.0
Female,300.0,59000.0,480.0,450.0,540.0,1470.0,3.8,9.16604708798,9.22676579926,8.43494423792,6.0,Another,3.61,38.0,43.0,3.0
Male,0.0,72572.0,610.0,530.0,520.0,1660.0,3.66,9.16604708798,9.22676579926,8.43494423792,6.0,Another,3.38,45.0,45.0,3.0
Male,300.0,35000.0,560.0,610.0,540.0,1710.0,3.56,9.16604708798,9.22676579926,8.43494423792,6.0,EnglishandAnother,3.21,50.0,50.0,3.0
Female,0.0,83413.2267658,660.0,650.0,660.0,1970.0,3.35,9.16604708798,9.22676579926,8.43494423792,10.0,Another,3.05,42.0,74.0,3.0
Male,0.0,190000.0,480.0,620.0,600.0,1700.0,3.52,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.2,37.0,37.0,3.0
Female,300.0,18000.0,720.0,660.0,660.0,2040.0,3.54,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.2,48.0,84.0,3.0
Male,0.0,83413.2267658,640.0,650.0,530.0,1820.0,2.85,9.16604708798,9.22676579926,8.43494423792,10.0,English,2.85,30.0,35.0,3.0
Male,0.0,130000.0,510.0,700.0,670.0,1880.0,3.95,21.0,28.0,23.0,9.0,Another,3.66,42.0,64.0,3.0
Male,0.0,173000.0,700.0,610.0,520.0,1830.0,3.52,29.0,25.0,22.0,5.0,English,3.17,44.0,71.0,3.0
Male,300.0,124986.0,590.0,670.0,590.0,1850.0,4.14,25.0,27.0,25.0,4.0,English,3.92,45.0,53.0,3.0
Female,300.0,0.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.72,9.16604708798,9.22676579926,8.43494423792,2.0,Another,3.36,40.0,40.0,3.0
Male,300.0,12000.0,610.0,530.0,460.0,1600.0,3.63,26.0,24.0,24.0,7.0,EnglishandAnother,3.45,40.0,61.0,3.0
Female,0.0,210000.0,570.0,680.0,680.0,1930.0,3.77,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.68,45.0,53.0,3.0
Female,0.0,127000.0,590.0,570.0,600.0,1760.0,3.77,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.5,51.0,71.0,3.0
Male,300.0,63000.0,410.0,650.0,520.0,1580.0,3.9,9.16604708798,9.22676579926,8.43494423792,6.0,Another,3.63,42.0,54.0,3.0
Male,0.0,500000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.58162329616,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.35530359356,22.0,34.0,3.0
Male,0.0,162000.0,610.0,650.0,610.0,1870.0,3.36,29.0,31.0,24.0,10.0,English,3.2,44.0,69.0,3.0
Male,0.0,50000.0,493.283767038,506.468401487,490.892193309,1490.64436183,2.67,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,2.67,39.0,81.0,3.0
Male,0.0,290000.0,640.0,700.0,540.0,1880.0,3.92,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.61,45.0,73.0,3.0
Female,300.0,111909.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.86,9.16604708798,9.22676579926,8.43494423792,4.0,Another,3.5,45.0,61.0,3.0
Male,300.0,46000.0,630.0,580.0,660.0,1870.0,3.8,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.6,45.0,61.5,3.0
Male,300.0,35000.0,560.0,510.0,430.0,1500.0,2.87,9.16604708798,9.22676579926,8.43494423792,8.0,English,2.87,42.0,73.0,3.0
Female,0.0,66000.0,550.0,620.0,600.0,1770.0,3.75,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.5,45.0,69.0,3.0
Female,300.0,32000.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.03,24.0,19.0,21.0,4.0,Another,3.76,40.0,61.0,3.0
Male,300.0,20400.0,490.0,480.0,500.0,1470.0,3.9,21.0,22.0,20.0,3.0,EnglishandAnother,3.7,45.0,53.0,3.0
Male,0.0,18000.0,630.0,670.0,520.0,1820.0,3.69,33.0,30.0,22.0,9.0,Another,3.38,44.0,59.0,3.0
Male,0.0,62000.0,690.0,630.0,750.0,2070.0,3.95,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.62,45.0,73.5,3.0
Male,0.0,35000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.86,27.0,28.0,28.0,9.0,EnglishandAnother,3.5,47.0,57.0,3.0
Male,300.0,40000.0,440.0,530.0,480.0,1450.0,4.05,18.0,24.0,21.0,7.0,Another,3.85,45.0,57.5,3.0
Female,0.0,150000.0,670.0,530.0,650.0,1850.0,3.41,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.41,42.0,47.0,3.0
Male,0.0,83413.2267658,590.0,540.0,640.0,1770.0,3.4,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.22,47.0,75.0,3.0
Male,300.0,26000.0,500.0,520.0,430.0,1450.0,3.54,9.16604708798,9.22676579926,8.43494423792,5.0,Another,3.29,35.0,61.0,3.0
Female,0.0,30000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.68,24.0,25.0,27.0,8.0,EnglishandAnother,3.31,45.0,73.0,3.0
Male,0.0,175000.0,580.0,600.0,540.0,1720.0,4.04,24.0,23.0,26.0,7.0,English,3.95,45.0,61.0,3.0
Female,300.0,22000.0,420.0,440.0,430.0,1290.0,4.0,16.0,19.0,16.0,1.0,EnglishandAnother,3.66,40.0,45.0,3.0
Male,300.0,83413.2267658,470.0,500.0,390.0,1360.0,3.82,9.16604708798,9.22676579926,8.43494423792,1.0,EnglishandAnother,3.56,37.0,47.0,3.0
Female,0.0,149000.0,590.0,620.0,560.0,1770.0,4.0,29.0,27.0,24.0,7.0,English,3.63,45.0,77.0,3.0
Female,0.0,83413.2267658,580.0,620.0,630.0,1830.0,3.9,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.5,47.0,71.0,3.0
Female,300.0,38147.0,600.0,630.0,590.0,1820.0,3.36,23.0,26.0,23.0,10.0,EnglishandAnother,3.0,49.0,89.0,3.0
Female,0.0,83413.2267658,530.0,480.0,560.0,1570.0,2.7,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,2.7,45.0,45.0,3.0
Female,0.0,50000.0,600.0,540.0,600.0,1740.0,3.73,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.42,25.0,53.0,3.0
Female,300.0,20600.0,390.0,410.0,390.0,1190.0,3.68,9.16604708798,9.22676579926,8.43494423792,2.0,Another,3.59,35.0,66.0,3.0
Female,0.0,420000.0,590.0,510.0,590.0,1690.0,3.4,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.4,40.0,53.0,3.0
Female,300.0,60000.0,570.0,650.0,550.0,1770.0,3.58,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.41,43.0,43.0,3.0
Female,0.0,43000.0,570.0,650.0,540.0,1760.0,3.73,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.65,37.0,42.0,3.0
Male,0.0,94000.0,740.0,740.0,590.0,2070.0,3.24,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.08,52.0,70.0,3.0
Female,300.0,12000.0,450.0,450.0,510.0,1410.0,3.43,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.43,45.0,45.0,3.0
Female,300.0,18000.0,410.0,410.0,470.0,1290.0,3.66,19.0,16.0,13.0,4.0,Another,3.38,40.0,57.0,3.0
Male,0.0,62000.0,610.0,610.0,570.0,1790.0,3.5,30.0,29.0,23.0,7.0,English,3.25,45.0,45.0,3.0
Female,0.0,73000.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.0,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.8,42.0,51.0,3.0
Female,300.0,45000.0,460.0,670.0,400.0,1530.0,3.96,31.0,27.0,20.0,10.0,Another,3.73,30.0,49.0,3.0
Female,0.0,161000.0,680.0,670.0,620.0,1970.0,3.78,30.0,27.0,26.0,9.0,English,3.5,48.0,84.0,3.0
Female,300.0,20000.0,420.0,460.0,390.0,1270.0,3.9,9.16604708798,9.22676579926,8.43494423792,6.0,Another,3.5,37.0,37.0,3.0
Female,0.0,90000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.12,26.0,28.0,23.0,8.0,Another,2.79,39.0,44.0,3.0
Female,0.0,50000.0,460.0,470.0,480.0,1410.0,3.25,22.0,22.0,21.0,5.45105328377,EnglishandAnother,3.16,35.0,40.0,3.0
Male,0.0,32560.0,530.0,710.0,640.0,1880.0,3.58,22.0,33.0,25.0,7.0,English,3.25,50.0,66.0,3.0
Male,0.0,83413.2267658,800.0,650.0,660.0,2110.0,3.47,36.0,28.0,31.0,5.45105328377,English,3.28,45.0,77.0,3.0
Male,300.0,23000.0,460.0,370.0,490.0,1320.0,3.28,12.0,17.0,19.0,9.0,Another,2.9,43.0,84.0,3.0
Male,0.0,120000.0,580.0,610.0,670.0,1860.0,3.54,9.16604708798,9.22676579926,8.43494423792,5.45105328377,EnglishandAnother,3.2,49.0,65.0,3.0
Male,0.0,395000.0,660.0,710.0,610.0,1980.0,3.52,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.36,45.0,61.0,3.0
Female,300.0,83413.2267658,600.0,460.0,620.0,1680.0,2.95,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,2.68,45.0,61.0,3.0
